City,County,Street,HouseCount,Link,Price EUR,Price per m2,Rooms,Area m2,Floor,Total floors,Flat number,House number,Year,Building type,Heating,Installation type,Specials,Extra quarters,Extra equipment,Security,Upload date,Modify date,Memorized count,Views,Telephone,Coordinates
Vilnius, Pašilaičiai,Gabijos g.,1,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-gabijos-g-parduodamas-butas-irengtas-su-baldais-1-2759319/,66000,1015,3,65,9,9,-,-,1987,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/26/2019,7/27/2019,25,3190,37062207493,54.733358 25.222443
Šiauliai, Gytariai,Kviečių g.,1,https://www.aruodas.lt/butai-siauliuose-gytariuose-kvieciu-g-butas-pietineje-miesto-dalyje-kvieciu-g-1-2744139/,71000,1092,3,65,1,5,-,-,1991,Blokinis,"Centrinis, elektra",Įrengtas,-,-,-,-,7/15/2019,8/19/2019,13,3005,37067945879,55.907532 23.246149
Panevėžys, Žemaičiai,Žemaičių g.,1,https://www.aruodas.lt/butai-panevezyje-zemaiciuose-zemaiciu-g-parduodamas-4k-butas-718-kvm-zemaiciu-g-1-2759291/,55000,766,4,71.8,5,5,-,3,1970,Mūrinis,Centrinis,Kita,Kabelinė televizija Internetas Virtuvė sujungta su kambariu,Sandėliukas Balkonas Drabužinė,Su baldais Plastikiniai vamzdžiai Skalbimo mašina Šaldytuvas Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,7/26/2019,7/26/2019,3,1924,37061657737,55.722987 24.378695
Visagino m.,-,Parko g.,1,https://www.aruodas.lt/butai-visagine-parko-g-parduodamas-2-ju-kambariu-butas-su-balkonu-1-2759283/,12000,241,2,49.74,4,5,-,1,1974,Mūrinis,"Centrinis, elektra",Įrengtas,Tualetas ir vonia atskirai Uždaras kiemas,Balkonas,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,7/26/2019,7/26/2019,-,1834,37069365679,55.59902 26.422017
Vilnius, Pilaitė,Pilkalnio g.,1,https://www.aruodas.lt/butai-vilniuje-pilaiteje-pilkalnio-g-parduodamas-1k-butas-su-terasa-salia-geluzio-1-2688335/,58000,2239,1,25.9,1,4,-,-,2018,Mūrinis,Geoterminis,Įrengtas,Uždaras kiemas Internetas Kabelinė televizija,Sandėliukas Terasa Vieta automobiliui,Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė,Kodinė laiptinės spyna Videokameros,7/26/2019,8/12/2019,32,5278,37060242071,-
Jonavos m.,-,A. Kulviečio g.,1,https://www.aruodas.lt/butai-jonavoje-a-kulviecio-g-parduodamas-tvarkingas-butas-pakeisti-1-2759007/,26500,522,2,50.75,4,5,42,7,1989,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/26/2019,7/26/2019,6,2600,37068799360,55.081002 24.259175
Neringos m.,-,Ievos Kalno g.,1,https://www.aruodas.lt/butai-neringoje-ievos-kalno-g-parduodamas-gerai-irengtas-20-m2-butas-su-1-2759257/,58000,2900,2,20,2,3,-,26,2000,Mūrinis,Elektra,Įrengtas,-,-,-,-,7/26/2019,7/26/2019,9,1929,37069812625,55.53807 21.116726
Klaipėda, Baltija,Baltijos pr.,1,https://www.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodu-2-kambariu-buta-parduodu-2-kambariu-1-2759211/,49000,1361,2,36,4,5,-,1,1995,Mūrinis,Centrinis,Įrengtas,Aukštos lubos Kabelinė televizija Internetas Nauja kanalizacija Nauja elektros instaliacija,Vieta automobiliui,Su baldais Plastikiniai vamzdžiai Šaldytuvas Virtuvės komplektas Viryklė Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,7/26/2019,8/19/2019,5,1326,37068322103,55.690473 21.178441
Neringos m.,-,G. D. Kuverto g.,1,https://www.aruodas.lt/butai-neringoje-g-d-kuverto-g-parduodami-isskirtiniai-apartamentai-nidoje-1-2712971/,160000,3556,2,45,1,2,11,9,"1984 statyba, 2016 renovacija",Mūrinis,"Elektra, centrinis kolektorinis",Įrengtas,-,Sandėliukas Terasa,Kondicionierius Šildomos grindys Židinys,Kodinė laiptinės spyna,4/26/2019,7/26/2019,7,2681,37068247100,55.307897 21.003946
Neringos m.,-,G. D. Kuverto g.,1,https://www.aruodas.lt/butai-neringoje-g-d-kuverto-g-parduodami-isskirtiniai-apartamentai-nidoje-1-2713081/,260000,4087,2,63.61,2,2,26,9,"1984 statyba, 2016 renovacija",Mūrinis,"Elektra, centrinis kolektorinis",Įrengtas,-,Sandėliukas Terasa,Kondicionierius Šildomos grindys,Kodinė laiptinės spyna,4/26/2019,7/26/2019,6,2320,37068247100,55.307897 21.003946
Neringos m.,-,G. D. Kuverto g.,1,https://www.aruodas.lt/butai-neringoje-g-d-kuverto-g-parduodami-isskirtiniai-apartamentai-nidoje-1-2712989/,270000,3537,3,76.34,1,2,2,9,"1984 statyba, 2016 renovacija",Mūrinis,"Elektra, centrinis kolektorinis",Įrengtas,-,Sandėliukas Vieta automobiliui,Kondicionierius Su baldais Šildomos grindys Židinys,Kodinė laiptinės spyna,4/26/2019,8/8/2019,8,3694,37068247100,55.307897 21.003946
Kaunas, Žaliakalnis,Aukštaičių g.,1,https://www.aruodas.lt/butai-kaune-zaliakalnyje-aukstaiciu-g-2015-metais-padarytas-remontaspakeista-1-2727299/,72500,993,3,73,1,2,-,15,"1928 statyba, 2016 renovacija",Rąstinis,Dujinis,Įrengtas,Atskiras įėjimas Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Virtuvė sujungta su kambariu,Sandėliukas Terasa Vieta automobiliui,Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Indaplovė Vonia,Šarvuotos durys,7/5/2019,7/26/2019,37,2473,37067637373,54.90451 23.922665
Kaunas, Aukštieji Šančiai,Biržiškų g.,1,https://www.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-birzisku-g-graziausios-jusu-gyvenimo-akimirkos-salia-1-2759157/,70100,1710,2,41,3,8,18,1N,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Virtuvė sujungta su kambariu,Sandėliukas Balkonas Vieta automobiliui,-,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/26/2019,7/26/2019,3,873,37068218102,54.898023 23.965676
Šiauliai, Lieporiai,S. Dariaus ir S. Girėno g.,1,https://www.aruodas.lt/butai-siauliuose-lieporiuose-s-dariaus-ir-s-gireno-g-butui-reikalingas-remontas-kampine-siena-yra-1-2759121/,35000,729,3,48,1,5,-,26,1974,Monolitinis,Centrinis,Įrengtas,Nauja kanalizacija,Balkonas Rūsys,Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Vonia,Kodinė laiptinės spyna,7/26/2019,7/26/2019,6,2524,37060056219,55.901064 23.270475
Kaunas, Aukštieji Šančiai,Biržiškų g.,1,https://www.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-birzisku-g-graziausios-jusu-gyvenimo-akimirkos-salia-1-2759151/,97200,1524,3,63.8,2,8,7,1N,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Virtuvė sujungta su kambariu,Sandėliukas Balkonas Vieta automobiliui,-,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/26/2019,7/26/2019,5,728,37068218102,54.898023 23.965676
Kaunas, Aukštieji Šančiai,Biržiškų g.,1,https://www.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-birzisku-g-graziausios-jusu-gyvenimo-akimirkos-salia-1-2759149/,73100,1589,2,46,1,8,3,1N,2020,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Nauja elektros instaliacija,Sandėliukas Terasa Vieta automobiliui,-,Šarvuotos durys Kodinė laiptinės spyna Videokameros,7/26/2019,7/26/2019,-,339,37068218102,54.898023 23.965676
Varėnos r. sav., Matuizų k.,Kalno g.,1,https://www.aruodas.lt/butai-varenoje-matuizu-k-kalno-g-parduodamas-naujai-suremontuotas-tvarkingas-1-2554419/,11000,423,1,26,2,4,29,1,1968,Mūrinis,Centrinis,Įrengtas,-,-,-,-,4/23/2019,7/27/2019,1,3261,831037057,54.27378 24.675929
Prienų m.,-,Stadiono g.,1,https://www.aruodas.lt/butai-prienuose-stadiono-g-parduodamas-tvarkingas-2-kambariu-butas-1-2740673/,31000,646,2,48,1,5,34,24,1986,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Internetas Kabelinė televizija,Sandėliukas Balkonas Rūsys Vieta automobiliui,Vonia,Kodinė laiptinės spyna,6/18/2019,7/26/2019,1,1019,37065232012,54.646929 23.951998
Klaipėdos r. sav., Gargždų m.,J. Janonio g.,1,https://www.aruodas.lt/butai-klaipedos-rajone-gargzdu-m-j-janonio-g-2-kambariu-butas-antrame-aukste-bendras-1-2611401/,27000,786,2,34.36,2,5,-,-,1977,Mūrinis,Centrinis,Įrengtas,-,Rūsys,Skalbimo mašina Su baldais Dušo kabina,-,1/10/2019,7/26/2019,6,7679,37061848182,-
Klaipėda, Mažasis kaimelis,Dragūnų g.,1,https://www.aruodas.lt/butai-klaipedoje-mazajame-kaimelyje-dragunu-g-butas-dragunuose-88-kvmbalkonasstovejimo-1-2619705/,140000,1591,4,88,7,7,-,-,2006,Mūrinis,Centrinis kolektorinis,Įrengtas,Kabelinė televizija Nauja kanalizacija Virtuvė sujungta su kambariu,Sandėliukas Vieta automobiliui Balkonas Drabužinė,Šildomos grindys Su baldais Plastikiniai vamzdžiai Skalbimo mašina Šaldytuvas Virtuvės komplektas Viryklė Indaplovė Dušo kabina Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/30/2018,7/31/2019,13,4643,37065799909,55.74971 21.127919
Plungės m.,-,A. Jucio g.,1,https://www.aruodas.lt/butai-plungeje-a-jucio-g-parduodamas-jaukus-2-kambariu-butas-su-holu-1-2759023/,32000,586,2,54.63,5,5,-,48,1989,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai,Balkonas,Su baldais Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,7/26/2019,8/19/2019,1,691,37061039656,55.903595 21.844916
Klaipėda, Smeltė,Senoji Smiltelės g.,1,https://www.aruodas.lt/butai-klaipedoje-smelteje-senoji-smilteles-g-3-kambariu-labai-jaukus-butas-senoji-1-2758999/,69999,1167,3,60,2,2,-,1,1959,Mūrinis,Dujinis,Įrengtas,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Sandėliukas Vieta automobiliui Balkonas,Židinys Šildomos grindys Su baldais Skalbimo mašina Šaldytuvas Virtuvės komplektas Viryklė Indaplovė Vonia,Šarvuotos durys Kodinė laiptinės spyna,7/26/2019,8/16/2019,1,1014,41786623280,55.664486 21.152133
Klaipėda, Alksnynė,Taikos pr.,1,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-taikos-pr-parduodu-buta-parbuodu-buta-prie-bigo-1-2758985/,95000,1377,3,69,7,9,-,114,2006,Mūrinis,Centrinis kolektorinis,Įrengtas,Kabelinė televizija Internetas Virtuvė sujungta su kambariu,Balkonas,-,Kodinė laiptinės spyna,12/18/2016,7/25/2019,-,983,37065499391,-
Palanga,-,Laukų g.,1,https://www.aruodas.lt/butai-palangoje-lauku-g-parduodamas-3-k-butas-be-tarpininku-1-2713435/,65000,722,3,90,1,4,-,8,1998,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Internetas Kabelinė televizija,Sandėliukas Rūsys,Su baldais Šaldytuvas Virtuvės komplektas Viryklė Indaplovė Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,4/26/2019,7/24/2019,9,2618,37060686497,55.914609 21.08589
Vilnius, Naujamiestis,M. K. Čiurlionio g.,1,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-miesto-centre-parduodamas-labai-geros-1-2758971/,169000,3018,2,56,2,4,-,-,1940,Mūrinis,Centrinis,Įrengtas,-,-,-,-,7/25/2019,7/25/2019,5,467,37064179658,54.68254 25.265599
Vilkaviškio r. sav., Kybartų m.,Pasienio g.,1,https://www.aruodas.lt/butai-vilkaviskyje-kybartu-m-pasienio-g-parduodamas-siltas-2-ju-kambariu-butas-1-2694083/,12000,255,2,47,3,4,-,3,1985,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Renovuotas namas,Vieta automobiliui Balkonas,-,-,3/20/2019,7/25/2019,1,1752,37061524115,54.634239 22.756566
Klaipėda, Bandužiai,Bandužių g.,1,https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-parduodamas-2k-butas-banduzes-g-15-1-2758967/,49000,766,2,64,7,10,-,15,1991,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai,Balkonas,Su baldais Skalbimo mašina Šaldytuvas Virtuvės komplektas Viryklė Vonia,Kodinė laiptinės spyna,7/25/2019,7/25/2019,1,509,37067640168,55.662293 21.199065
Lazdijų m.,-,Dainavos g.,1,https://www.aruodas.lt/butai-lazdijuose-dainavos-g-lazdiju-m-dainavos-g-parduodamas-3-kambariu-1-2597519/,30000,417,3,72,4,5,7,13,1980,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai,Balkonas Rūsys,Su baldais Šaldytuvas Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,7/25/2019,7/25/2019,2,4498,37068663727,54.233538 23.514299
Šiauliai, Centras,J. Basanavičiaus g.,1,https://www.aruodas.lt/butai-siauliuose-centre-j-basanaviciaus-g-parduodamas-suremontuotas-ir-irengtas-2-1-2758937/,46500,1011,2,46,1,5,-,56,1970,Mūrinis,Centrinis,Įrengtas,-,-,-,-,7/25/2019,8/6/2019,11,3645,37062189382,55.944376 23.311193
Vilniaus r. sav., Nemenčinės m.,T. Kosciuškos g.,1,https://www.aruodas.lt/butai-vilniaus-rajone-nemencines-m-t-kosciuskos-g-1-2758867/,60000,1200,2,50,2,4,-,-,1995,Mūrinis,Centrinis,Įrengtas,-,-,-,-,7/25/2019,8/4/2019,4,1505,37068217315,-
Palanga, Šventoji,Mokyklos g.,1,https://www.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-unikali-galimybe-isigyti-buta-lietuvos-1-2758865/,31500,1197,1,26.31,3,3,-,-,"1986 statyba, 2019 renovacija",Mūrinis,Elektra,Įrengtas,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Terasa Rūsys Vieta automobiliui,Plastikiniai vamzdžiai Dušo kabina,Šarvuotos durys,7/25/2019,8/4/2019,8,2114,37065648608,56.021657 21.077103
Palanga,-,Pirties g.,1,https://www.aruodas.lt/butai-palangoje-pirties-g--virs-buto-yra-tik-siam-butui-priklausanti-1-2432261/,99500,905,2,110,3,3,-,4B,1970,Mūrinis,"Dujinis, kietu kuru, kita",Įrengtas,Aukštos lubos Butas palėpėje Butas per kelis aukštus Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Vieta automobiliui Yra palėpė,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Židinys Dušo kabina,Šarvuotos durys,12/21/2018,8/13/2019,14,10265,37060089529,55.9187 21.073886
Kaunas, Žaliakalnis,Jonavos g.,1,https://www.aruodas.lt/butai-kaune-zaliakalnyje-jonavos-g-demesio-skubiai-parduodamas-anglisko-tipo-1-2758761/,160000,1757,4,91.07,1,2,-,-,"1921 statyba, 2007 renovacija",Karkasinis,Dujinis,Įrengtas,-,-,-,-,7/25/2019,8/7/2019,3,540,37061925832,-
Alytus, Likiškėliai,Likiškėlių g.,1,https://www.aruodas.lt/butai-alytuje-likiskeliuose-likiskeliu-g-parduodamas-3-kambariu-butas-alytaus-mieste-1-2758735/,40000,569,3,70.31,4,9,-,0,1993,Blokinis,Centrinis,Kita,Tualetas ir vonia atskirai,Balkonas,-,Kodinė laiptinės spyna,7/25/2019,7/25/2019,-,473,37061318034,-
Kaunas, Senamiestis,Karaliaus Mindaugo pr.,1,https://www.aruodas.lt/butai-kaune-senamiestyje-karaliaus-mindaugo-pr-parduodami-apartamentai-su-paruostu-statybos-1-2758633/,89500,942,4,95,3,3,-,23,1935,Mūrinis,Dujinis,Neįrengtas,-,-,-,-,7/25/2019,7/26/2019,13,2066,37069800713,54.894559 23.899518
Mažeikių m.,-,Ventos g.,1,https://www.aruodas.lt/butai-mazeikiuose-ventos-g-1-2757359/,26000,481,3,54,2,5,-,39,1980,Mūrinis,Centrinis,Nebaigtas statyti,-,-,-,-,7/25/2019,7/25/2019,-,1347,37068905839,56.308999 22.328489
Vilnius, Šnipiškės,Kalvarijų g.,1,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-2-ju-kambariu-butas-kalvariju-g-1-2758555/,68000,1447,2,47,4,5,-,174,1968,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/25/2019,7/25/2019,24,3908,37062044724,54.711763 25.285061
Klaipėda, Žardininkai,Žardininkų g.,1,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-savininke-naujai-suremontuotas-savininke-1-2758513/,69500,1086,3,64,3,9,-,8,1977,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/25/2019,8/17/2019,3,919,37067303281,55.673239 21.176838
Šakių m.,-,Griškabūdžio g.,1,https://www.aruodas.lt/butai-sakiuose-griskabudzio-g-ramioje-vietoje-griskabudzio-g-sakiu-1-2758469/,21500,512,2,41.99,1,1,-,28,1968,Mūrinis,"Centrinis, dujinis, kietu kuru",Įrengtas,-,-,-,-,7/25/2019,7/25/2019,1,562,37060781180,54.944856 23.054662
Kaunas, Eiguliai,Ukmergės g.,1,https://www.aruodas.lt/butai-kaune-eiguliuose-ukmerges-g-gera-ir-rami-vieta-netoli-siaures-prospekto-1-2758445/,56000,1143,2,49,4,5,-,27,1981,Blokinis,Centrinis,Kita,Tualetas ir vonia atskirai,Balkonas Rūsys,-,Šarvuotos durys Kodinė laiptinės spyna,7/24/2019,8/3/2019,8,2306,37065776691,54.928517 23.933979
Klaipėda, Miškas,Dragūnų g.,1,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-dragunu-g-parduodamas-kokybiskai-ir-skoningai-irengtas-1-2758439/,125000,1582,3,79,4,7,-,-,2013,Mūrinis,Centrinis kolektorinis,Įrengtas,Nauja elektros instaliacija Internetas Kabelinė televizija,Drabužinė,Su baldais Šaldytuvas Šildomos grindys Viryklė Plastikiniai vamzdžiai Indaplovė Vonia,Šarvuotos durys Kodinė laiptinės spyna,7/24/2019,7/25/2019,8,2000,37064699588,55.749663 21.125407
Vilkaviškio r. sav., Kybartų m.,P. Cvirkos g.,1,https://www.aruodas.lt/butai-vilkaviskyje-kybartu-m-p-cvirkos-g-butas-dvieju-butu-name-kitame-bute-niekas-1-2649697/,1500,27,3,55.27,1,1,2,27,1920,Rąstinis,Kietu kuru,Įrengtas,Atskiras įėjimas Uždaras kiemas,Sandėliukas Rūsys Vieta automobiliui Yra palėpė,-,-,7/24/2019,8/3/2019,3,3863,37068640050,54.639965 22.77101
Kalvarijos sav., Jungėnų k.,Stoties g.,1,https://www.aruodas.lt/butai-kalvarijoje-jungenu-k-stoties-g-pigus-2-kambariu-butas-su-01262ha-zemes-1-2758435/,8500,185,2,45.85,1,2,-,15 - 3,1978,Mūrinis,Kietu kuru,Kita,Atskiras įėjimas,Sandėliukas Vieta automobiliui,Su baldais Skalbimo mašina Šaldytuvas Viryklė Indaplovė,-,7/24/2019,7/25/2019,-,352,37069952483,54.440092 23.256041
Klaipėda, Vėtrungė,Taikos pr.,1,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-parduodamas-parduodu-kambari-bendrabutyje-1-2758423/,8800,518,1,17,5,5,-,-,1981,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Nauja elektros instaliacija,Balkonas,Su baldais Skalbimo mašina Šaldytuvas Virtuvės komplektas Dušo kabina,Šarvuotos durys,6/7/2018,8/13/2019,3,1485,37062491202,-
Vilnius, Pašilaičiai,Ukmergės g.,1,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-ukmerges-g-video-turas-httpsyoutubefkoe6rankta-1-2712895/,144900,1150,5,126,5,5,-,306A,2002,Mūrinis,Dujinis,Įrengtas,Aukštos lubos Butas per kelis aukštus Tualetas ir vonia atskirai Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Drabužinė,Kondicionierius Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Indaplovė Dušo kabina Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,8/2/2019,8/2/2019,21,784,37068346358,54.737648 25.224788
Palanga,-,Vanagupės g.,1,https://www.aruodas.lt/butai-palangoje-vanagupes-g-butas-isikures-puikioje-ramioje-vitetoje-7-1-2701867/,28000,1120,2,25,1,4,-,13,1989,Mūrinis,Centrinis,Įrengtas,-,-,-,-,4/4/2019,7/24/2019,14,10059,37063080455,55.939809 21.071327
Vilnius, Šiaurės miestelis,Žygio g.,1,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-zygio-g-pasiulymas-tiems-kas-vertina-patogu-gyvenima-1-2758385/,118000,1887,2,62.52,2,6,-,90,2009,Monolitinis,Centrinis kolektorinis,Įrengtas,Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,-,Su baldais Šaldytuvas Virtuvės komplektas Viryklė Indaplovė Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,7/24/2019,8/15/2019,13,1638,37068681412,54.709315 25.293033
Utenos m., Vyturių,Vaižganto g.,1,https://www.aruodas.lt/butai-utenoje-vyturiuose-vaizganto-g-parduodamas-1-kambario-bendrabucio-tipo-butas-1-2709449/,10995,611,1,18,2,5,-,22,1987,Kita,Centrinis,Įrengtas,-,-,-,-,4/17/2019,8/19/2019,4,4861,37068475087,-
Vilnius, Naujamiestis,A. Rotundo g.,1,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-a-rotundo-g-be-tarpininku-patalpos-susideda-is-1-1-2649547/,101500,3441,1,29.5,2,4,6A,2,1940,Mūrinis,Centrinis,Kita,-,-,-,-,12/22/2018,7/24/2019,12,3343,37069800308,54.68899 25.265926
Kaunas, Aleksotas,V. Čepinskio g.,1,https://www.aruodas.lt/butai-kaune-aleksote-v-cepinskio-g-kauno-centre-aleksote-prie-pat-naujai-1-2758291/,72000,448,3,160.62,2,2,-,2,1953,Mūrinis,Dujinis,Įrengtas,Aukštos lubos Butas palėpėje Butas per kelis aukštus Tualetas ir vonia atskirai,Sandėliukas Balkonas Yra palėpė,Židinys Vonia,-,7/24/2019,8/5/2019,15,1685,37061468546,54.889453 23.886131
Vilnius, Naujamiestis,Vytenio g.,1,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-parduodamas-2k-54kvm-butas-vytenio-g-1-2758241/,86000,1593,2,54,4,4,-,54,2010,Mūrinis,Kita,Įrengtas,Uždaras kiemas Virtuvė sujungta su kambariu,Vieta automobiliui,Kondicionierius Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,7/24/2019,7/25/2019,52,5076,37065659877,54.669588 25.267294
Radviliškio m.,-,Vaižganto g.,1,https://www.aruodas.lt/butai-radviliskyje-vaizganto-g-parduodamas-2k-siltas-sviesus-butas-1-2758201/,20500,396,2,51.75,5,5,38,60,"1982 statyba, 2010 renovacija",Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Nauja kanalizacija,Balkonas Rūsys,-,-,7/24/2019,7/24/2019,1,885,37061490157,55.821864 23.529917
Vilnius, Antakalnis,Žirgo g.,1,https://www.aruodas.lt/butai-vilniuje-antakalnyje-zirgo-g-parduodamas-naujas-erdvus-ir-sviesus-butas-1-2711189/,89500,1297,3,69,1,2,-,-,2017,Mūrinis,Dujinis,Dalinė apdaila,Atskiras įėjimas Nauja elektros instaliacija Virtuvė sujungta su kambariu,Terasa Vieta automobiliui,-,Šarvuotos durys,4/23/2019,8/13/2019,79,12610,37060929635,54.717505 25.342249
Klaipėda, Vingis,I. Simonaitytės g.,1,https://www.aruodas.lt/butai-klaipedoje-vingio-mikrorajone-i-simonaitytes-g-parduodamas-2-kambariu-butas-puikiame-rajone-1-2757965/,47000,993,2,47.32,5,5,-,-,1979,Blokinis,Centrinis,Kita,-,Balkonas Rūsys,-,-,7/24/2019,7/25/2019,1,1160,37060085437,55.674651 21.189029
Kaunas, Romainiai,Paštuvos g.,1,https://www.aruodas.lt/butai-kaune-romainiuose-pastuvos-g-namai-namuciai-kokybiskam-gyvenimui-1-2757955/,105000,1350,3,77.78,2,2,-,2G,2019,Mūrinis,Dujinis,Dalinė apdaila,Atskiras įėjimas Aukštos lubos Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Terasa Vieta automobiliui Drabužinė,Plastikiniai vamzdžiai,Šarvuotos durys Signalizacija Videokameros,7/24/2019,7/24/2019,4,713,37060822491,-
Klaipėda, Poilsis,Poilsio g.,1,https://www.aruodas.lt/butai-klaipedoje-poilsyje-poilsio-g-parduoda-savininkai-3-kambariu-su-dideliu-1-2750851/,74000,961,3,77,4,5,-,-,1988,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/23/2019,7/23/2019,4,607,37068220929,-
Šiauliai, Žaliūkiai,Paukščių tak.,1,https://www.aruodas.lt/butai-siauliuose-zaliukiuose-pauksciu-tak-parduodamas-jaukus-sviesus-ir-siltas-3-k-1-2757949/,73000,1099,3,66.4,3,5,-,3,1992,Mūrinis,Centrinis,Įrengtas,Internetas Kabelinė televizija,Balkonas Rūsys Vieta automobiliui Drabužinė,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Indaplovė Vonia,Šarvuotos durys Kodinė laiptinės spyna,7/23/2019,8/1/2019,5,2313,37065984531,55.917932 23.283479
